Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Jornalistas Livres,895614,2017-11-08 16:41:43 BRST,Live Video Complete,6,1,7,1,0,0,1,1,0,original,0,0,0,https://www.facebook.com/jornalistaslivres/posts/632117650245449,"#aovivo Direto da Comissão de Direitos Humanos, na Alesp, deputados de partidos de oposição falam sobre projeto de alimentação escolar, similar ao programa de Doria sobre a ração humana.",https://www.facebook.com/jornalistaslivres/videos/632117650245449/,,,,,,-14.647058823529411
MBL - Movimento Brasil Livre,2511711,2017-11-08 16:37:00 BRST,Photo,7,0,0,0,0,1,0,0,0,,0,0,0,https://www.facebook.com/mblivre/posts/730650717059074,"Vamos discutir: SÁBADO 11/11 09:30h – Credenciamento 10:00h – Coffee 10:30h - 11:45h – Abertura: A confirmar 11:45h - 13:00h – 2° Painel: Fé e Filosofia Política: O Brasil é realmente um pais cristão? - Luiz Felipe Pondé, Francisco Razzo e Martim Vasques da Cunha. Moderador: Rodrigo Simonsen 13:00h - 14:45h – Almoço 14:45h - 16:00h – 3° Painel: Painel Os impactos da reforma trabalhista: Flávio Rocha, Paulo Eduardo Martins, Deputado Rogério Marinho. Moderador: Renato Battista 16:00h - 17:15h – 4° Painel: O Papel da Direita no Brasil pós-impeachment: Joyce Hasselmann, Deputado Marco Feliciano, Alexandre Borges e Luiz Philippe de Orleans e Bragança. Moderador: Eric Balbinus 17:15h - 17:45h – Intervalo 17:45h - 19:00h – 5° Painel: Segurança Pública: Bene Barbosa, Kim Kataguiri, Promotor Marcelo Monteiro e Roberto Motta. Moderador: Arthur do Val (Mamãefalei) 19:00h - 20:15h – 6° Painel: Gestão Inovadora nas Cidades: Ministro das Cidades Bruno Araújo, Prefeito João Doria Jr e Prefeito...",https://www.facebook.com/mblivre/photos/a.204296283027856.1073741829.204223673035117/730650603725752/?type=3,,,,,,-94.0
CartaCapital,1844856,2017-11-08 16:25:02 BRST,Link,68,15,33,0,1,6,0,23,0,,0,0,0,https://www.facebook.com/CartaCapital/posts/1663900960297978,"Demitido por Doria, o assessor Lucas Tavares afirmou em gravação que buracos fazem com que cidade pareça ""um queijo suíço"": https://goo.gl/dyH5gb:=:https://www.cartacapital.com.br/politica/gestao-doria-age-para-dificultar-acesso-a-informacoes-publicas",https://www.cartacapital.com.br/politica/gestao-doria-age-para-dificultar-acesso-a-informacoes-publicas,,Gestão Doria age para dificultar acesso a informações públicas,"Chefe de gabinete da Secretaria de Comunicação foi demitido após afirmar em áudio que iria ""botar para dificultar"" pedido de Lei de Acesso",,,3.106382978723404
Nelson Lima Neto,3592,2017-11-08 16:22:48 BRST,Photo,9,0,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/servidorpublicoextra/posts/488023034903888,"Após encontro com deputados, um princípio de confusão tomou conta do entorno da Alerj. Os servidores reclamam que o agente penitenciário identificado como Dória foi detido pelo Batalhão de Choque. Após muita conversa, ele foi liberado.",https://www.facebook.com/servidorpublicoextra/photos/a.367569056949287.1073741828.339854379720755/488022731570585/?type=3,,,,,,-3.0
Sampdorianews.net,18081,2017-11-08 16:18:20 BRST,Link,1,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Sampdorianews.net/posts/1603055949714695,,https://www.sampdorianews.net/news-doria/linetty-devo-portare-in-nazionale-il-mio-livello-da-sampdoria-99768,,"Linetty: ""Devo portare in nazionale il mio livello da Sampdoria""","In prossimità della gara tra Polonia e Uruguay, in programma per venerdì sera alle 20.45, Karol Linetty è stato avvicinato dai microfoni di Sport.interia.pl. Rispondendo a...",,,-0.9285714285714286
Socialista Morena,476005,2017-11-08 16:14:13 BRST,Native Video,10,5,0,0,0,0,9,18,0,share,781,12165,0,https://www.facebook.com/SocialistaMorena/posts/1607910159269481,o sadismo da prefeitura de são paulo contra pessoas pobres,https://www.facebook.com/jornalistaslivres/videos/632020943588453/,,Jornalistas Livres,"URGENTE! O prefeito João Dória Jr, através da Guarda Civil Metropolitana e agentes da Lei Cidade Limpa, agiram mais uma vez de forma higienista ao prender, na região da Praça do Patriarca, um conhecido catador de produtos recicláveis. A equipe de remoção apreendeu o carrinho do catador, que ficou incoformado e acabou sendo detido também.

Além dele, um assistente social que estava filmando também foi levado, contra sua vontade, pela Guarda Civil Metropolitana apenas por estar documentando a ação.  

Vídeo de Renan Prado para os Jornalistas Livres",,,-2.119047619047619
Rede Brasil Atual,122548,2017-11-08 16:10:00 BRST,Link,1,1,3,0,1,2,0,2,0,,0,0,0,https://www.facebook.com/redebrasilatual/posts/10155784636235883,"Chefe de gabinete da secretaria especial de Comunicação, Lucas Tavares, foi gravado orientando equipe a criar dificuldades no acesso de jornalistas a dados por meio da Lei de Acesso à Informação.",http://www.redebrasilatual.com.br/politica/numero-dois-da-comunicacao-de-doria-cai-por-falta-de-transparencia,,Número dois da Comunicação de Doria cai por falta de transparência,"Chefe de gabinete da secretaria especial de Comunicação, Lucas Tavares, foi gravado orientando equipe a criar dificuldades no acesso de jornalistas a dados por meio da Lei de Acesso à Informação",,,-2.6
Poder360,12852,2017-11-08 15:55:11 BRST,Link,3,1,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Poder360/posts/1539063939517185,"O prefeito de São Paulo demitiu nesta 4ª feira (8.nov.2017) o chefe de gabinete da Secretaria Especial de Comunicação, Lucas Tavares. Ele havia sido gravado orientando como dificultar que jornalistas tivessem acesso a informações.",https://www.poder360.com.br/brasil/joao-doria-demite-chefe-que-vai-botar-para-dificultar-acesso-a-informacao/,,João Doria demite chefe que 'vai botar para dificultar' acesso à informação,"Em áudio, Lucas Tavares orienta como driblar Lei de Acesso. Doria: chefe de gabinete da Secom ‘falou o que não devia’.",,,-0.6666666666666666
Correio da Amazônia,57621,2017-11-08 15:54:48 BRST,Link,6,3,0,0,0,4,0,0,0,,0,0,0,https://www.facebook.com/correiodaamazonia/posts/1743354922370631,　,https://correiodaamazonia.com/doria-vem-manaus-provocar-o-candidato-presidente-arthur-neto/,,"Dória vem a Manaus provocar o ""candidato a presidente"", Arthur Neto - Correio da Amazônia","O prefeito de São Paulo, João Dória (PSDB), vai ser recebido nesta quinta-feira (9) em Manaus, por autoridades e pelos maiores empresários do Amazonas. Dória visita a capital amazonense após ser provocado pelo prefeito Arthur Neto que diz que quer ser o candidato à Presidente pelo seu partido,o PSDB...",,,-0.13333333333333333
ABC do ABC,184652,2017-11-08 15:49:24 BRST,Link,1,0,0,0,1,0,0,0,0,,0,0,0,https://www.facebook.com/abcdoabc/posts/1613896202009011,"Doria demitiu o chefe de gabinete da Secretaria Especial de Comunicação, Lucas Tavares que foi gravado dizendo que ia dificultar o acesso á informações públicas",http://www.abcdoabc.com.br/brasil-mundo/noticia/doria-demite-chefe-gabinete-que-dificultava-transparencia-prefeitura-57411,,Doria demite chefe de gabinete que dificultava transparência na Prefeitura,"O prefeito de São Paulo demitiu o chefe de gabinete da Secretaria Especial de Comunicação, Lucas Tavares, gravado em uma reunião em que buscava dificultar o acesso a informações públicas",,,-10.0
InfoMoney,1307085,2017-11-08 15:48:49 BRST,Link,94,40,12,1,1,8,0,17,0,,0,0,0,https://www.facebook.com/InfoMoney/posts/1563971153638612,Prefeito afirma que chineses querem investir no Brasil mesmo com eventuais incertezas eleitorais no próximo ano,http://bit.ly/2zIGhiw,http://www.infomoney.com.br/mercados/politica/noticia/7064975/chineses-estao-sedentos-por-investimentos-agronegocio-brasileiro-diz-joao-doria,"“Chineses estão sedentos por investimentos no agronegócio brasileiro”, diz Doria", ,,,2.8833333333333333
Politica Estadão,341101,2017-11-08 15:47:03 BRST,Link,55,5,8,5,0,9,0,0,0,,0,0,0,https://www.facebook.com/politicaestadao/posts/1630691663662444,"Após reportagem do Estadão, prefeito afirmou que Lucas Tavares ""falou o que não devia e agiu como não deveria""","http://sao-paulo.estadao.com.br/noticias/geral,doria-demite-chefe-de-gabinete-que-dificultava-transparencia-na-prefeitura,70002076541",,Doria demite chefe de gabinete que dificultava transparência na Prefeitura,,,,1.0933333333333333
Freguesia News - Informações Diárias,14676,2017-11-08 15:39:06 BRST,Photo,0,0,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/jornalfreguesianews/posts/1727605933919134,PEDIDO DE RESPOSTAS PARA QUESTÕES DE LEITORES TÊM CAÍDO NO VÁCUO. NA PREFEITURA UM ASSESSOR CAIU POR DIFICULTAR O TRABALHO DE JORNALISTAS. Gravação de uma reunião na Prefeitura de São Paulo mostra que a gestão João Doria (PSDB) viola a Lei de Acesso à Informação e age para dificultar o fornecimento de dados para jornalistas. O caso foi revelado pelo jornal “O Estado de S. Paulo” nesta quarta-feira (8/11/17). Será que a falta de resposta para as questões colocadas pelos leitores desta página tem a ver com essa orientação. O prefeito nega que essa seja uma orientação oficial e demitiu o assessor que foi flagrado dando a ordem de “botar dificuldade às informações pedidas por jornalistas”,https://www.facebook.com/jornalfreguesianews/photos/a.620754087937663.1073741828.620125914667147/1727605827252478/?type=3,,,,,,-0.9230769230769231
Jandira Feghali,899450,2017-11-08 15:20:00 BRST,Link,229,9,109,0,6,18,2,49,0,,0,0,0,https://www.facebook.com/sigajandira2/posts/1768749486493039,~~ o gestor ~~,"http://sao-paulo.estadao.com.br/noticias/geral,gestao-doria-dificulta-acesso-a-dados-e-viola-lei-de-acesso-a-informacao,70002075921",,Gestão Doria dificulta acesso a dados e viola Lei de Acesso à Informação - São Paulo - Estadão,"Em áudio obtido pelo ‘Estado’, nº 2 da Comunicação diz que vai ‘botar pra dificultar’ e que faz ranking mental de autores dos pedidos",,,-1.2938388625592416
Amaury Jr,86892,2017-11-08 15:19:22 BRST,Link,1,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/oficialamauryjr/posts/1787913021282391,Até o prefeito João Doria foi! #BlogdoAmauryJr https://goo.gl/9M7PrR:=:http://amauryjr.blog.bol.uol.com.br/2017/11/08/projeto-velho-amigo-completa-18-anos-com-evento-beneficente/,https://goo.gl/9M7PrR,http://amauryjr.blog.bol.uol.com.br/2017/11/08/projeto-velho-amigo-completa-18-anos-com-evento-beneficente/,Projeto Velho Amigo completa 18 anos com evento beneficente,"Associação de Amparo ao Idoso, o Projeto Velho Amigo completou 18 anos com evento beneficente no Villaggio JK na noite da última terça-feira (07). Presidido por...",,,-0.9333333333333333
Juliana Cardoso,24300,2017-11-08 15:09:39 BRST,Link,14,0,18,0,0,0,1,15,0,,0,0,0,https://www.facebook.com/julianacardosopt/posts/1581445158599643,"DORIA QUER ESCONDER A INCAPACIDADE DE SUA GESTÃO Com o aumento de reclamações nos canais da prefeitura, Doria não viu outra saída a não ser esconder da população os número negativos de sua gestão, negando um direito, garantido desde 2012, de acesso a informação. Atualmente, milhares de jornalistas, profissionais de diversas áreas e até cidadãos podem acompanhar o andamento da cidade através das informações obtidas pela Lei de Acesso a Informação.","http://sao-paulo.estadao.com.br/noticias/geral,gestao-doria-dificulta-acesso-a-dados-e-viola-lei-de-acesso-a-informacao,70002075921",,Gestão Doria dificulta acesso a dados e viola Lei de Acesso à Informação - São Paulo - Estadão,"Em áudio obtido pelo ‘Estado’, nº 2 da Comunicação diz que vai ‘botar pra dificultar’ e que faz ranking mental de autores dos pedidos",,,1.7142857142857142
Revista ISTOÉ,2417064,2017-11-08 15:03:00 BRST,Link,77,8,11,0,2,4,0,1,0,,0,0,0,https://www.facebook.com/revistaISTOE/posts/1792757030735849,"De acordo com o ex-funcionário, ""se as respostas demorassem a chegar, os jornalistas desistiriam de suas matérias”",https://istoe.com.br/doria-demite-chefe-de-gabinete-que-dificultava-transparencia-na-prefeitura/,,Doria demite chefe de gabinete que dificultava transparência na Prefeitura,,,,-1.5728155339805825
"Criação de Gatos Bengal, Savannah & Toyger",260439,2017-11-08 15:02:04 BRST,Photo,18,0,0,4,0,0,0,0,0,,0,0,0,https://www.facebook.com/GatoBengalBrasil/posts/1575343515882243,,https://www.facebook.com/jdoriajr/photos/a.691391324251015.1073741828.144112092312277/1627262237330581/?type=3,,João Doria,"Boa tarde, pessoal. Tenho uma boa notícia para quem possui animais em São Paulo. Já em janeiro de 2018, vamos inaugurar um novo hospital público veterinário na região Oeste da cidade. Conseguimos viabilizar o investimento e custeio com recursos privados, ou seja, custo zero para os cofres públicos e atendimento digno para nossos animais. A causa animal estará sempre em pauta na nossa gestão. #AceleraSP #JoãoTrabalhador

Link da notícia: https://goo.gl/YX3HWB:=:https://vejasp.abril.com.br/blog/bichos/hospital-veterinario-publico-ganhara-terceira-unidade-em-2018/",,,-2.6818181818181817
Carlos Giannazi,75589,2017-11-08 15:01:08 BRST,Link,106,6,82,0,1,3,1,45,0,,0,0,0,https://www.facebook.com/carlosgiannazioficial/posts/812020922304218,"TÁ ESCONDENDO O QUÊ DORIA? Ao tratar a coisa pública como uma de suas empresas, o 'jestor' ignora a lei que garante à população o acesso às informações, porque elas são PÚBLICAS e o cidadão é o patrão do prefeito e não o contrário! Negar informações aos cidadãos é típico de regimes autoritários.",http://bit.ly/2zrkWXW,http://www1.folha.uol.com.br/cotidiano/2017/11/1933724-gestao-doria-descumpre-lei-e-dificulta-acesso-a-informacoes-publicas.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha,Gestão Doria descumpre lei e dificulta acesso a informações públicas, ,,,1.7062937062937062
Gazeta Esportiva,620613,2017-11-08 15:00:00 BRST,Link,33,1,3,2,1,0,0,0,0,,0,0,0,https://www.facebook.com/gazetaesportiva/posts/1791524134223131,Projeto agradou os representantes de João Doria! http://gztsp.com/2zGLlUI:=:https://www.gazetaesportiva.com/times/santos/candidato-presidencia-do-santos-faz-acordo-verbal-para-assumir-o-pacaembu/,http://gztsp.com/2zGLlUI,https://www.gazetaesportiva.com/times/santos/candidato-presidencia-do-santos-faz-acordo-verbal-para-assumir-o-pacaembu/,Candidato à presidência do Santos faz acordo verbal para assumir o Pacaembu - Gazeta Esportiva,,,,-2.475
Brasil 247,891020,2017-11-08 15:00:00 BRST,Link,51,8,12,0,1,14,0,7,0,,0,0,0,https://www.facebook.com/Brasil247/posts/1801627486556917,Flagrado em áudio,https://www.brasil247.com/pt/247/sp247/326347/Doria-demite-chefe-de-gabinete-que-dificultava-acesso-de-jornalistas-a-informa%C3%A7%C3%B5es.htm,,Doria demite chefe de gabinete que dificultava acesso de jornalistas a informações,"Chefe de gabinete da Secretaria Especial de Comunicação da Prefeitura de São Paulo, Lucas Tavares, foi demitido pelo prefeito João Doria (PSDB) após ser gravado durante uma reunião tentando dificultar o acesso de jornalistas a informações públicas solicitadas por meio da Lei de Acesso à Informação;…",,,-2.5913978494623655
Jornal GGN,70609,2017-11-08 14:54:53 BRST,Link,19,1,10,1,1,0,0,0,0,,0,0,0,https://www.facebook.com/JornalGGN/posts/890252821132667,"A Associação Brasileira de Jornalismo Investigativo (Abraji) criticou a gestão de João Doria em São Paulo por ter tentado dificultar o uso da Lei de Acesso à Informação. A instituição classificou como um ""grave atentado ao direito fundamental de acesso a informações"", apontou reportagem do Estadão desta qurta (8).",https://jornalggn.com.br/noticia/abraji-critica-governo-doria-por-dificultar-uso-da-lei-de-acesso-a-informacao,,Abraji critica governo Doria por dificultar uso da Lei de Acesso à Informação,Foto: Agência Brasil Jornal GGN - A Associação Brasileira de Jornalismo Investigativo (Abraji) criticou a gestão de João Doria em São Paulo por ter tentado dificultar o uso da Lei de Acesso à Informa,,,-1.65625
O Antagonista,786947,2017-11-08 14:54:28 BRST,Link,240,35,29,4,9,28,0,25,0,,0,0,0,https://www.facebook.com/oantagonista/posts/806148022909441,Lucas Tavares admitiu atuar para dificultar o cumprimento da Lei de Acesso à Informação.,https://www.oantagonista.com/brasil/doria-demite-chefe-de-gabinete-da-comunicacao-apos-vazamento-de-audio/,,Doria demite chefe de gabinete da Comunicação após vazamento de áudio,,,,-1.3405405405405406
Revista Caros Amigos,329533,2017-11-08 14:50:50 BRST,Link,21,0,9,0,0,1,0,0,0,,0,0,0,https://www.facebook.com/revistacarosamigos/posts/10157401206552228,,https://www.carosamigos.com.br/index.php/cotidiano/11252-flagrado-em-audio-assessor-de-doria-cai-por-omitir-informacoes-para-jornalistas,,"Flagrado em áudio, assessor de Doria cai por omitir informações para jornalistas","“O que eu puder dificultar a vida da Roberta (Roberta Giacomoni, jornalista da TV Globo), eu vou botar pra dificultar, sendo muito franco”, diz Lucas Tavares ao analisar pedido da profissional.",,,-1.4516129032258065
Arlindo Chinaglia,33826,2017-11-08 14:48:00 BRST,Native Video,3,1,24,0,0,1,1,0,0,original,109,236,0,https://www.facebook.com/depchinaglia/posts/1948048392111745,"SÃO PAULO NUNCA SE PREPAROU TÃO MAL PARA AS CHUVAS Até agora, o prefeito João Doria não trabalhou para se preparar para as chuvas, e faz aumentar o risco de enchente. Até o presente momento, gastou apenas 21% de verba anual antienchente. Como se não bastasse, a limpeza de bueiros, a varrição, e a manutenção das ruas diminuíram significativamente desde que Dória chegou à prefeitura. NÃO BASTA PROPAGANDA, TEM DE ENTREGAR MAIS. O que é mais indignante desses dados, divulgados pela própria prefeitura e sistematizados pela Folha, é que quem sofrerá com as enchentes não são os vizinhos de Dória no Jardim Europa: OS QUE TERÃO SUAS CASAS INVADIDAS PELA ÁGUA SERÃO OS MAIS POBRES DA NOSSA CIDADE.",https://www.facebook.com/depchinaglia/videos/1948048392111745/,,João Dória decepciona na gestão,,,,-1.7666666666666666
Página Siete,356296,2017-11-08 14:47:15 BRST,Link,59,8,8,1,2,10,0,2,0,,0,0,0,https://www.facebook.com/paginasiete/posts/1789376414440090,"Ayer, dos personas fueron arrestadas por lanzar “billetes de corrupción” en la marcha del oficialismo.",http://www.paginasiete.bo/n158759,http://www.paginasiete.bo/nacional/2017/11/8/doria-medina-morales-no-mande-arrestar-ciudadanos-pensar-distinto-usted-158759.html,"Doria Medina a Morales: ""No mande arrestar a ciudadanos por pensar distinto a usted"" - Diario Pagina Siete","Ayer, dos personas fueron arrestadas por lanzar “billetes de corrupción” en la marcha del oficialismo.",,,3.0
Ministerio de la Presidencia - Bolivia,4067,2017-11-08 14:44:37 BRST,Photo,5,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/MinPresidencia/posts/514616362248530,"MARTÍNEZ ADVIERTE QUE INJERENCIA DE LA EMBAJADA DE EE.UU. EN BOLIVIA ALIADA CON LA OPOSICIÓN SOLO HA TRAÍDO DESGRACIAS PARA BOLIVIA MINISTERIO DE LA PRESIDENCIA La Paz, 8 de noviembre de 2017 (Prensa Palacio El ministro de la Presidencia, René Martínez Callahuanca dijo hoy que cualquier participación de la embajada de Estados Unidos en Bolivia ha traído desgracia, dictaduras y hasta golpes militares. Martínez dijo que todos los bolivianos deben sumarse a la declaración de indignación del presidente Evo Morales cuando advirtió que el encargado de negocios del país del norte Peter Brennan conspira junto a la oposición. “Sumarnos plenamente a esta declaración de indignación que hace nuestro Presidente, que hace contra estas acciones injerencistas que no son recientes, hay un nivel de planificación sostenida permanente contra los gobiernos progresistas de América Latina”, dijo la autoridad. Martínez recordó que el 21 de marzo de 2017 el dirigente de la opositora Unidad Nacional Samuel...",https://www.facebook.com/MinPresidencia/photos/a.270167833360052.1073741837.221347191575450/514616318915201/?type=3,,,,,,-0.4444444444444444
National Center for State Courts,3330,2017-11-08 14:43:00 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/StateCourts/posts/1502898626424248,"In 2016, the state of Indiana celebrated its bicentennial with major statewide events. Doria Lynch, court historian and special projects manager for the U.S. District Court for the Southern District of Indiana, began planning a second celebration, of the federal court’s own bicentennial in 2017. After two years of work, the result is “And Justice For All: Indiana’s Federal Courts,” a feature-length video documentary, complete with compelling use of reenactments, expert interviews, and professional cinematography.",http://www.uscourts.gov/news/2017/11/02/indiana-court-brings-its-history-big-screen,,Indiana Court Brings Its History to the Big Screen,"In 2016, the state of Indiana celebrated its bicentennial with major statewide events, commemorative memorabilia, and appearances from famed celebrities who hail from the Hoosier state. Doria Lynch, court historian and special projects manager for the U.S. District Court for the Southern District of...",,,-14.0
MBL - Movimento Brasil Livre,2511711,2017-11-08 14:37:01 BRST,Photo,34,4,4,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/mblivre/posts/730650013725811,"Vamos discutir: SÁBADO 11/11 09:30h – Credenciamento 10:00h – Coffee 10:30h - 11:45h – Abertura: A confirmar 11:45h - 13:00h – 2° Painel: Fé e Filosofia Política: O Brasil é realmente um pais cristão? - Luiz Felipe Pondé, Francisco Razzo e Martim Vasques da Cunha. Moderador: Rodrigo Simonsen 13:00h - 14:45h – Almoço 14:45h - 16:00h – 3° Painel: Painel Os impactos da reforma trabalhista: Flávio Rocha, Paulo Eduardo Martins, Deputado Rogério Marinho. Moderador: Renato Battista 16:00h - 17:15h – 4° Painel: O Papel da Direita no Brasil pós-impeachment: Joyce Hasselmann, Deputado Marco Feliciano, Alexandre Borges e Luiz Philippe de Orleans e Bragança. Moderador: Eric Balbinus 17:15h - 17:45h – Intervalo 17:45h - 19:00h – 5° Painel: Segurança Pública: Bene Barbosa, Kim Kataguiri, Promotor Marcelo Monteiro e Roberto Motta. Moderador: Arthur do Val (Mamãefalei) 19:00h - 20:15h – 6° Painel: Gestão Inovadora nas Cidades: Ministro das Cidades Bruno Araújo, Prefeito João Doria Jr e Prefeito...",https://www.facebook.com/mblivre/photos/a.204296283027856.1073741829.204223673035117/730649937059152/?type=3,,,,,,-25.27906976744186
Sampdorianews.net,18081,2017-11-08 14:32:13 BRST,Link,1,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Sampdorianews.net/posts/1602978266389130,#Bogliasco #Sampdoria #Giampaolo #TmwSampdoria,https://www.sampdorianews.net/news-doria/ripresa-a-bogliasco-senza-i-nazionali-domani-sessione-pomeridiana-99764,,"Ripresa a Bogliasco senza i nazionali, domani sessione pomeridiana","La Sampdoria si è ritrovata a Bogliasco per riprendere la preparazione senza i nazionali Joachim Andersen, Bartosz Bereszynski, David Ivan, Dawid Kownacki, Karol Linetty, Ivan Strinic e Du...",,,-25.0
Juntos,62932,2017-11-08 14:30:52 BRST,Photo,4,0,1,0,0,0,0,1,0,,0,0,0,https://www.facebook.com/JuventudeEmLuta/posts/1735909936421812,"ABSURDO! O Prefeito João Dória, machista, VETOU o Projeto de Lei, aprovado por consenso na Câmara Municipal de São Paulo, que visava instituir o ensino de noções básicas da Lei Maria da Penha nas Escolas. O projeto é de autoria da nossa amiga Sâmia Bomfim. Descompromisso com a prevenção à violência contra as mulheres, que cresce a cada dia na nossa cidade e país. Segundo o prefake, em resumo, o ensino de noções básicas sobre a lei Maria da Penha prejudica a prática pedagógica.",https://www.facebook.com/JuventudeEmLuta/photos/a.228408087172012.67568.217431648269656/1735909736421832/?type=3,,Photos from Juntos's post,,,,-8.0
Opinion.com.bo,77878,2017-11-08 14:27:10 BRST,Photo,12,8,1,0,0,8,0,1,0,,0,0,0,https://www.facebook.com/DiarioOpinion/posts/10154814084876400,"#DoriaMedina #ArrestoPolítico Doria Medina a Evo: ""No mande arrestar a personas por pensar distinto a usted"" https://goo.gl/S8AaUJ:=:http://www.opinion.com.bo/opinion/articulos/noticias.php?a=2017&md=1108&id=235622",https://www.facebook.com/DiarioOpinion/photos/a.10151479467216400.1073741825.341415246399/10154814084436400/?type=3,,,,,,1.2
Em Tempo,331062,2017-11-08 14:19:47 BRST,Link,12,0,2,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/emtempooficial/posts/1573300486067403,"Prefeito de São Paulo recebeu o convite da Ação Empresarial do Amazonas, que reúne várias entidades locais",http://mwl.press/AET83328,http://emtempo.com.br/politica/83328/joao-doria-palestrara-para-300-empresarios-de-manaus-nesta-quinta-feira,João Doria palestrará para 300 empresários de Manaus nesta quinta-feira,"Numa palestra-almoço para 300 empresários locais, que integram a Ação Empresarial do Amazonas, o prefeito de São Paulo, João Dória",,,-9.5
Floriano Pesaro,41844,2017-11-08 14:12:47 BRST,Link,31,12,20,3,1,0,0,0,0,,0,0,0,https://www.facebook.com/floriano45/posts/1539588289467064,"#PreparadoParaSP #DeunaMidia Leia e compartilhe a matéria do Jornal Valor Econômico sobre minha pré-candidatura ao Governo de São Paulo. Precisamos ter responsabilidade com São Paulo, estado com os melhores índices do País. Experiência e ética. ""Secretário Pesaro aposta em experiência para disputar governo de SP O secretário de Desenvolvimento Social de São Paulo, Floriano Pesaro, aposta no discurso do “novo com a experiência” para conquistar o apoio do PSDB para concorrer ao governo do Estado na eleição de 2018. “Sou pré-candidato. Estou animado. Não vejo resistência interna. Ao contrário. Meu nome não tem rejeição no partido”, diz Floriano ao receber o Valor na sede da secretaria estadual. Pesaro e o cientista político Luiz Felipe d´Avila são, oficialmente, os únicos pré-candidatos do PSDB à sucessão de Geraldo Alckmin. Cresceu nos últimos dias, no entanto, os rumores sobre um eventual interesse no cargo pelo senador José Serra. Em paralelo, especula-se no PSDB a hipótese de o...",http://www.valor.com.br/politica/5185293/secretario-pesaro-aposta-em-experiencia-para-disputar-governo-de-sp,,Secretário Pesaro aposta em experiência para disputar governo de SP,"Pré-candidato do PSDB ao governo do Estado, secretário de Desenvolvimento Social diz que Alckmin é um dos incentivadores de sua candidatura",,,1.8108108108108107
FOX5 Las Vegas,397298,2017-11-08 14:10:00 BRST,Native Video,36,17,18,5,1,9,1,1,0,original,8867,9015,0,https://www.facebook.com/FOX5Vegas/posts/10155885231451672,Nipton is transforming into a marijuana mecca. Mike Doria shares an update on the renovation.,https://www.facebook.com/FOX5Vegas/videos/10155885231451672/,,Nipton renovation 11/8,,,,1.353846153846154
CartaCapital,1844856,2017-11-08 14:01:48 BRST,Link,72,7,26,2,0,2,1,10,0,,0,0,0,https://www.facebook.com/CartaCapital/posts/1663764216978319,João Doria herdou ou não um rombo nas finanças de São Paulo? #Conjunturando,https://www.cartacapital.com.br/blogs/conjunturando/balanco-da-gestao-doria-nas-financas-publicas-educacao-e-saude,,"Balanço da gestão Doria nas finanças públicas, educação e saúde",A falácia do “rombo” fiscal esconde as razões dos cortes nas áreas sociais,,,-1.0666666666666667
Folha do Sertão,37663,2017-11-08 14:00:26 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/reporterdaparaiba/posts/1512719172143965,"Ziraldo fala de velhice, obra preferida e chama Doria de ""idiota""..... http://www.reporterpb.com.br/noticia/cultura/2017/11/08/ziraldo-fala-de-velhice-obra-preferida-e-chama-doria-de-idiota/69117.html",http://www.reporterpb.com.br/noticia/cultura/2017/11/08/ziraldo-fala-de-velhice-obra-preferida-e-chama-doria-de-idiota/69117.html,,"Ziraldo fala de velhice, obra preferida e chama Doria de","Amizade do ilustrador com Carlos Drummond de Andrade é celebrada em exposição, que fica em cartaz até fevereiro",,,-24.0
Metrópole Estadão,168571,2017-11-08 14:00:01 BRST,Link,7,0,1,0,0,0,1,2,0,,0,0,0,https://www.facebook.com/metropoleestadao/posts/1864740223566564,Número 2 da Secretaria Especial de Comunicação da gestão João Doria aparece em áudio tentando dificultar trabalho de jornalistas,"http://sao-paulo.estadao.com.br/noticias/geral,veja-reportagens-do-estado-feitas-com-dados-da-lei-de-acesso-a-informacao,70002076432",,Veja reportagens do 'Estado' feitas com dados da Lei de Acesso à Informação,,,,-2.6363636363636362
